https://syzkaller.appspot.com/bug?id=06d5afc914b125aee434673aa701617249a92eb6,general protection fault in xfrm_user_rcv_msg_compat,2020/12/30,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=4e9505064f58d1252805952f8547a5b7dbc5c111,2021-07-21,https://syzkaller.appspot.com/text?tag=ReproSyz&x=167c1832d00000,https://syzkaller.appspot.com/text?tag=KernelConfig&x=7a875029a795d230,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/log/?id=a99163e9e708d5d773b7de6da952fcddc341f977,2021/02/23,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=5106f4a8acff480e244300bc5097c0ad7048c3a2,2020-09-24,i386
https://syzkaller.appspot.com/bug?id=84a84986217d4bbd2e05ff9915a559c5285ada45,possible deadlock in scheduler_tick,2021/03/20,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=8228c77d8b56e3f735baf71fefb1b548c23691a7,2021-10-25,https://syzkaller.appspot.com/text?tag=ReproSyz&x=17d86ad6d00000,https://syzkaller.appspot.com/text?tag=KernelConfig&x=6abda3336c698a07,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/log/?id=1c273e10bc0cc7efb933e0ca10e260cdfc9f0b8c,2021/03/20,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=30b5c851af7991ad08abe90c1e7c31615fa98a1a,2021-03-02,i386
https://syzkaller.appspot.com/bug?id=7d1249f90d0d0fe8654e60e906bf929ede22d6fb,general protection fault in fuse_test_super,2021/09/11,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=80019f1138324b6f35ae728b4f25eeb08899b452,2021-10-21,https://syzkaller.appspot.com/text?tag=ReproSyz&x=1467222f300000,https://syzkaller.appspot.com/text?tag=KernelConfig&x=76f7496a8217e5ec,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/log/?id=5af4055fa8133662831ae2fb6e188e8f6c172688,2021/10/07,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=5d5b74aa9c766f0dd37d5cc1a2a7a94586130501,2021-08-05,amd64
https://syzkaller.appspot.com/bug?id=71a207a58e54a481a3d083ae144c45873bd6e29e,WARNING in static_key_slow_try_dec (2),2021/08/09,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=f7d8a19f9a056a05c5c509fa65af472a322abfee,2021-10-18,https://syzkaller.appspot.com/text?tag=ReproSyz&x=13fbcb3b300000,https://syzkaller.appspot.com/text?tag=KernelConfig&x=6d93fe4341f98704,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/log/?id=ddf21bd8ab984ccaa924f090fc7f515bb6d51414,2021/09/17,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=421221234ada41b4a9f0beeb08e30b07388bd4bd,2021-08-02,i386
https://syzkaller.appspot.com/bug?id=1bc76a5779300075e3466a0e2abcd753df212779,KASAN: null-ptr-deref Write in __pm_runtime_resume,2021/08/10,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=2fc7acb69fa3573d4bf7a90c323296d840daf330,2021-09-10,https://syzkaller.appspot.com/text?tag=ReproSyz&x=16fde215300000,https://syzkaller.appspot.com/text?tag=KernelConfig&x=9c32e23fada3a0e4,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/log/?id=835d31d319d9c8c4eb6cac074643360ba0ecab10,2021/09/01,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=d9dd833cf6d29695682ec7e7924c0d0992b906bc,2021-07-23,amd64
https://syzkaller.appspot.com/bug?id=0d6425dbfb5e2dbccd0389f8476e7f388ff54cad,WARNING: held lock freed in spi_unregister_controller,2021/10/15,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=6c53b45c71b4920b5e62f0ea8079a1da382b9434,2021-11-12,https://syzkaller.appspot.com/text?tag=ReproSyz&x=107ca762b00000,https://syzkaller.appspot.com/text?tag=KernelConfig&x=61f4d9af07d3bbdf,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/log/?id=64222515138e43da1fcf288f0289ef1020427b87,2021/10/23,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=6098475d4cb48d821bdf453c61118c56e26294f0,2021-10-14,amd64
https://syzkaller.appspot.com/bug?id=66eff8d49af1b28370ad342787413e35bbe76efe,WARNING in hso_free_net_device,2019/09/01,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=788e67f18d797abbd48a96143511261f4f3b4f21,2021-07-21,https://syzkaller.appspot.com/text?tag=ReproSyz&x=1550d7aad00000,https://syzkaller.appspot.com/text?tag=KernelConfig&x=9320464bf47598bd,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/log/?id=0a50438c84363bd37fe18fe432888ae9a074dcab,2021/04/06,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=5fcfb6d0bfcda17f0d0656e4e5b3710af2bbaae5,2020-08-05,amd64
https://syzkaller.appspot.com/bug?id=1c38dc8ac0178362e985db844a110223bbbfc35b,KASAN: use-after-free Write in dec_rlimit_ucounts,2021/07/04,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=bbb6d0f3e1feb43d663af089c7dedb23be6a04fb,2021-08-23,https://syzkaller.appspot.com/text?tag=ReproSyz&x=15d0ec1e300000,https://syzkaller.appspot.com/text?tag=KernelConfig&x=f61012d0b1cd846f,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/log/?id=d6d09a6942050f21b065a134169002b4d6b701ef,2021/08/19,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=b6c336528926ef73b0f70260f2636de2c3b94c14,2021-04-30,amd64
https://syzkaller.appspot.com/bug?id=e47b57d53ae318d9c8f5cc897f031b1e55cf6eca,memory leak in kvm_dev_ioctl,2021/06/29,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=004d62eb4e57db3c391ed0df007cc11c93b6fbeb,2021-07-15,https://syzkaller.appspot.com/text?tag=ReproSyz&x=1627a060300000,https://syzkaller.appspot.com/text?tag=KernelConfig&x=552544e7296e3928,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/log/?id=233a806b00e31b3ab8d57a68f1aab40cf1e5eaea,2021/06/29,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=bc9e9e672df9f16f3825320c53ec01b3d44add28,2021-06-24,amd64
https://syzkaller.appspot.com/bug?id=bd63e7caf99dd34f43f33de47fde52d56d5ff9f6,memory leak in xfrm_user_rcv_msg,2021/06/18,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=7c1a80e80cde008f271bae630d28cf684351e807,2021-06-29,https://syzkaller.appspot.com/text?tag=ReproSyz&x=14946548300000,https://syzkaller.appspot.com/text?tag=KernelConfig&x=6ec2526c74098317,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/log/?id=fd0aa1a4567d0f09e1bfe367a950b004f99ac290,2021/06/18,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=5106f4a8acff480e244300bc5097c0ad7048c3a2,2020-09-24,amd64
https://syzkaller.appspot.com/bug?id=65eb47f7cf80068180a0fc45f3eb108278fd00b4,general protection fault in kcm_sendmsg,2021/06/04,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=a47c397bb29fce1751dc755246a2c8deeca5e38f,2021-06-07,https://syzkaller.appspot.com/text?tag=ReproSyz&x=11447c70300000,https://syzkaller.appspot.com/text?tag=KernelConfig&x=82d85e75046e5e64,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/log/?id=9d32fa5d74b148b1cba262c0c24b9a27a910909b,2021/06/06,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=c47cc304990a2813995b1a92bbc11d0bb9a19ea9,2021-06-03,amd64
https://syzkaller.appspot.com/bug?id=62d6a292ad633abc9ce6159dec8e8ac5b0455b19,KASAN: use-after-free Read in disk_part_iter_next (2),2021/03/10,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=e82fc7855749aa197740a60ef22c492c41ea5d5f,2021-03-27,https://syzkaller.appspot.com/text?tag=ReproSyz&x=13dfe8bed00000,https://syzkaller.appspot.com/text?tag=KernelConfig&x=6abda3336c698a07,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/log/?id=1c273e10bc0cc7efb933e0ca10e260cdfc9f0b8c,2021/03/20,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=a33df75c6328bf40078b35f2040d8e54d574c357,2021-01-24,amd64
https://syzkaller.appspot.com/bug?id=484483daf3652b40dae18531923aa9175d392a4d,KASAN: use-after-free Read in __d_alloc (2),2021/08/16,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=0766ec82e5fb26fc5dc6d592bc61865608bdc651,2021-09-07,https://syzkaller.appspot.com/text?tag=ReproSyz&x=17061c93300000,https://syzkaller.appspot.com/text?tag=KernelConfig&x=faed7df0f442c217,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/log/?id=49624efa65ac9889f4e7c7b2452b2e6ce42ba37d,2021/09/05,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/commit/?id\=0ee50b47532a81ab36046241822d1ecb4e08e76d,2021-08-23,amd64
